"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00198740","1890-01","42.5","-71.066667","33.5","WAKEFIELD, MA US","","","","","","","","","","","4",",6","0","3,6","27","3,6","6","3,6","0","3,6","0","3,6","1","","18900125","+,3,6","18900123",",,6","","","","","18900102",",3,6","-14.4","3,6,25,+","102",",,6,23,","","","15.6","3,6,02,","","","","","","","248",",,,6","-1.76","6,6","3.58","3,,,6","-7.09","3,,,6"
"USC00198740","1890-02","42.5","-71.066667","33.5","WAKEFIELD, MA US","","","0.0","1,6","11",",6","9",",6","0",",6","1",",6","1","1,6","23","1,6","9",",6","0",",6","0",",6","","","18900222",",1,6","18900220",",,6","","","18900208",",,6","18900208",",,6","-19.4","1,6,22,","127",",,6,20,","20.6",",,6,08,","13.9",",6,08,","","","536.3",",6","86.4",",,,6","130",",,,6","-1.33","1,6","3.14",",,,6","-5.80","1,,,6"
"USC00198740","1890-03","42.5","-71.066667","33.5","WAKEFIELD, MA US","","","0.0",",6","","","","","","","5",",6","0",",6","26",",6","5",",6","0",",6","0",",6","1","","18900307",",,6","18900303",",,6","","","","","18900312",",,6","-16.7",",6,07,","343",",,6,03,","","","10.0",",6,12,","","","592.0",",6","","","850",",,,6","-0.76",",6","3.73",",,,6","-5.25",",,,6"
"USC00198740","1890-04","42.5","-71.066667","33.5","WAKEFIELD, MA US","","","0.0","4,6","8",",6","4",",6","0",",6","1",",6","0","2,6","16","2,6","0","2,6","1","2,6","0","2,6","","","18900419",",2,6","18900401",",,6","","","18900427",",,6","18900430",",2,6","-6.1","2,6,19,","25",",,6,01,","21.6",",,6,27,","21.7","2,6,30,","","","349.1","2,6","59.1",",,,6","25",",,,6","5.09","4,6","10.24","2,,,6","-0.05","2,,,6"
"USC00198740","1890-05","42.5","-71.066667","33.5","WAKEFIELD, MA US","","","2.5","1,6","12",",6","10",",6","2",",6","","","0","1,6","0","1,6","0","1,6","10","1,6","0","1,6","","","18900509","+,1,6","","","","","18900527",",,6","18900514",",1,6","0.6","1,6,09,+","","","37.1",",,6,27,","27.2","1,6,14,","","","150.2","1,6","165.2",",,,6","","","13.41","1,6","19.57","1,,,6","7.25","1,,,6"
"USC00198740","1890-06","42.5","-71.066667","33.5","WAKEFIELD, MA US","","","24.0",",6","9",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","21",",6","0",",6","","","18900603",",,6","","","","","18900614",",,6","18900611",",,6","5.6",",6,03,","","","25.9",",,6,14,","30.6",",6,11,","","","56.4",",6","79.5",",,,6","","","17.25",",6","23.23",",,,6","11.27",",,,6"
"USC00198740","1890-07","42.5","-71.066667","33.5","WAKEFIELD, MA US","","","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","18900725",",,6","","","","","","","14.2",",,6,25,","","","","","","","45.8",",,,6","","","","","","","",""
"USC00198740","1890-08","42.5","-71.066667","33.5","WAKEFIELD, MA US","","","50.4",",6","8",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","27",",6","0",",6","","","18900825",",,6","","","","","18900827",",,6","18900805","+,,6","7.8",",6,25,","","","26.7",",,6,27,","31.1",",6,05,+","","","24.6",",6","106.9",",,,6","","","19.17",",6","24.53",",,,6","13.81",",,,6"
"USC00198740","1890-09","42.5","-71.066667","33.5","WAKEFIELD, MA US","","","15.3",",6","9",",6","8",",6","1",",6","","","0",",6","1",",6","0",",6","18",",6","0",",6","","","18900925",",,6","","","","","18900906",",,6","18900906",",,6","-1.1",",6,25,","","","26.9",",,6,06,","27.2",",6,06,","","","86.0",",6","103.1",",,,6","","","15.98",",6","20.95",",,,6","11.00",",,,6"
"USC00198740","1890-10","42.5","-71.066667","33.5","WAKEFIELD, MA US","","","0.0",",6","12",",6","7",",6","4",",6","","","0",",6","5",",6","0",",6","3",",6","0",",6","","","18901022",",,6","","","","","18901020",",,6","18901002",",,6","-2.8",",6,22,","","","60.2",",,6,20,","24.4",",6,02,","","","301.6",",6","218.0",",,,6","","","8.60",",6","13.32",",,,6","3.89",",,,6"
"USC00198740","1890-11","42.5","-71.066667","33.5","WAKEFIELD, MA US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","18901123","+,,6","","","","","","","","","0",",T,6,23,+","","","","","","","","","","","0",",T,,6","","","","","",""
