"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00361215","1925-10","41.66667","-76.86667","463.9","CANTON 1 NW, PA US","","","0.0",",6","13",",6","10",",6","1",",6","","","1",",6","0",",6","14",",6","1",",6","0",",6","0",",6","19251031",",,6","","","19251030",",,6","","","19251025",",,6","19251003",",,6","-6.1",",6,31,","","","46",",,6,30,","31.8",",,6,25,","18.9",",6,03,","","","402.6",",6","83.7",",,,6","54",",,,6","5.35",",6","9.48",",,,6","1.22",",,,6"
"USC00361215","1925-11","41.66667","-76.86667","463.9","CANTON 1 NW, PA US","","","0.0",",6","8",",6","5",",6","1",",6","","","1",",6","0",",6","18",",6","5",",6","0",",6","0",",6","19251129",",,6","","","19251125",",,6","","","19251113",",,6","19251115",",,6","-10.0",",6,29,","","","53",",,6,25,","51.1",",,6,13,","13.9",",6,15,","","","464.7",",6","93.1",",,,6","53",",,,6","2.84",",6","6.50",",,,6","-0.82",",,,6"
"USC00361215","1925-12","41.66667","-76.86667","463.9","CANTON 1 NW, PA US","","","0.0",",6","13",",6","7",",6","0",",6","","","3",",6","2",",6","25",",6","15",",6","0",",6","0",",6","19251227",",,6","","","19251224",",,6","","","19251204",",,6","19251205",",,6","-20.0",",6,27,","","","76",",,6,24,","22.9",",,6,04,","9.4",",6,05,","","","644.3",",6","82.5",",,,6","180",",,,6","-2.45",",6","0.64",",,,6","-5.54",",,,6"
"USC00361215","1926-01","41.66667","-76.86667","463.9","CANTON 1 NW, PA US","0.0","","0.0",",6","10","2,6","4","2,6","1","2,6","","","2","1,6","2",",6","28",",6","15",",6","0",",6","0",",6","19260129",",,6","","","19260109",",1,6","","","19260109",",2,6","19260119","+,,6","-21.1",",6,29,","","","376","1,,6,09,","27.2","2,,6,09,","7.2",",6,19,+","","","691.3",",6","71.6","2,,,6","465","1,,,6","-3.97",",6","0.25",",,,6","-8.19",",,,6"
"USC00361215","1926-02","41.66667","-76.86667","463.9","CANTON 1 NW, PA US","0.0","","0.0",",6","13","1,6","8","1,6","1","1,6","26","2,6","9","1,6","0",",6","28",",6","15",",6","0",",6","0",",6","19260209",",,6","19260206",",2,6","19260204",",1,6","","","19260225",",1,6","19260218",",,6","-16.1",",6,09,","406","2,,6,06,","358","1,,6,04,","40.6","1,,6,25,","7.8",",6,18,","","","639.6",",6","117.5","1,,,6","774","1,,,6","-4.51",",6","-0.04",",,,6","-8.98",",,,6"
"USC00361215","1926-03","41.66667","-76.86667","463.9","CANTON 1 NW, PA US","0.0","","0.0",",6","10",",6","6",",6","0",",6","21","3,6","1",",6","1",",6","26",",6","11",",6","0",",6","0",",6","19260306",",,6","19260308","+,3,6","19260326",",,6","","","19260323",",,6","19260325",",,6","-18.9",",6,06,","229","3,,6,08,+","38",",,6,26,","4.6",",,6,23,","12.2",",6,25,","","","626.4",",6","28.1",",,,6","94",",,,6","-1.87",",6","2.95",",,,6","-6.69",",,,6"
"USC00361215","1926-04","41.66667","-76.86667","463.9","CANTON 1 NW, PA US","0.3","","0.3",",6","13",",6","4",",6","0",",6","","","0",",6","0",",6","18",",6","0",",6","3",",6","0",",6","19260412",",,6","","","19260401",",,6","","","19260408",",,6","19260422",",,6","-8.9",",6,12,","","","18",",,6,01,","16.0",",,6,08,","24.4",",6,22,","","","387.3",",6","48.1",",,,6","18",",,,6","5.43",",6","11.44",",,,6","-0.58",",,,6"
"USC00361215","1926-05","41.66667","-76.86667","463.9","CANTON 1 NW, PA US","5.8","","5.5",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","19",",6","0",",6","19260504",",,6","","","19260531","+,,6","","","19260531",",,6","19260502",",,6","-1.7",",6,04,","","","0",",,6,31,+","8.4",",,6,31,","29.4",",6,02,","","","150.6",",6","17.1",",,,6","0",",,,6","13.65",",6","21.72",",,,6","5.59",",,,6"
"USC00361215","1926-06","41.66667","-76.86667","463.9","CANTON 1 NW, PA US","23.6","","17.8","1,6","13",",6","9",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","25","1,6","0","1,6","19260604",",,6","","","19260630","+,,6","","","19260624",",,6","19260629",",1,6","1.7",",6,04,","","","0",",,6,30,+","19.1",",,6,24,","31.1","1,6,29,","","","49.3","1,6","94.9",",,,6","0",",,,6","17.36","1,6","24.36","1,,,6","10.37",",,,6"
"USC00361215","1926-07","41.66667","-76.86667","463.9","CANTON 1 NW, PA US","126.1","","102.5",",6","9",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","4",",6","19260715",",,6","","","19260731","+,,6","","","19260713",",,6","19260721",",,6","6.7",",6,15,","","","0",",,6,31,+","22.6",",,6,13,","35.6",",6,21,","7.2","","7.2",",6","62.8",",,,6","0",",,,6","21.41",",6","28.78",",,,6","14.04",",,,6"
