"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00314144","1945-12","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","","","0.0",",6","12",",6","11",",6","3",",6","","","0",",6","0",",6","20",",6","0",",6","0",",6","0",",6","","","19451217",",,6","","","19451231","+,,6","19451205",",,6","19451210",",,6","-11.1",",6,17,","","","0",",,6,31,+","44.7",",,6,05,","18.3",",6,10,","","","","","420.9",",6","","","","","189.2",",,,6","0",",,,6","4.75",",6","11.13",",,,6","-1.62",",,,6","4026",",,,6"
"USC00314144","1946-01","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","3.6","6","3.6",",6","8",",6","5",",6","1",",6","","","0",",6","0",",6","16",",6","0",",6","9",",6","0",",6","","","19460128",",,6","","","19460131","+,,6","19460117",",,6","19460109","+,,6","-10.0",",6,28,","","","0",",,6,31,+","53.3",",,6,17,","25.0",",6,09,+","540.2","4,,,6","","","313.7",",6","","","","","93.9",",,,6","0",",,,6","8.33",",6","14.95",",,,6","1.71",",,,6","2519",",,,6"
"USC00314144","1946-02","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","4.4","6","0.8",",6","11",",6","6",",6","0",",6","","","0",",6","0",",6","15",",6","0",",6","7",",6","0",",6","","","19460202",",,6","","","19460228","+,,6","19460217",",,6","19460215","+,,6","-7.8",",6,02,","","","0",",,6,28,+","18.0",",,6,17,","23.3",",6,15,+","650.4",",,,6","","","265.7",",6","","","","","80.2",",,,6","0",",,,6","8.87",",6","17.30",",,,6","0.45",",,,6","2722",",,,6"
"USC00314144","1946-03","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","14.1","6","9.7",",6","10",",6","6",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","20",",6","0",",6","","","19460312","+,,6","","","19460331","+,,6","19460331",",,6","19460326",",,6","-4.4",",6,12,+","","","0",",,6,31,+","13.5",",,6,31,","27.8",",6,26,","1031.0",",,,6","","","138.6",",6","","","","","54.4",",,,6","0",",,,6","14.17",",6","21.83",",,,6","6.52",",,,6","3368",",,,6"
"USC00314144","1946-04","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","42.4","6","28.3",",6","7",",6","3",",6","1",",6","","","0",",6","0",",6","4",",6","0",",6","22",",6","1",",6","","","19460428",",,6","","","19460430","+,,6","19460417",",,6","19460404",",,6","-2.8",",6,28,","","","0",",,6,30,+","32.0",",,6,17,","32.2",",6,04,","1379.4","1,,,6","","","118.9",",6","","","","","43.7",",,,6","0",",,,6","15.31",",6","23.91",",,,6","6.72",",,,6","3024",",,,6"
"USC00314144","1946-05","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","111.0","6","68.6","1,6","16",",6","11",",6","4",",6","","","0",",6","0",",6","0",",6","0","1,6","28","1,6","0","1,6","","","19460510",",,6","","","19460531","+,,6","19460513",",,6","19460520",",1,6","3.3",",6,10,","","","0",",,6,31,+","66.3",",,6,13,","30.0","1,6,20,","1448.8","2,,,6","","","21.7","1,6","","","","","242.4",",,,6","0",",,,6","19.80","1,6","26.70","1,,,6","12.90",",,,6","2881",",,,6"
"USC00314144","1946-06","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","253.9","6","142.9",",6","8",",6","5",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","6",",6","","","19460606",",,6","","","19460630","+,,6","19460615",",,6","19460621","+,,6","3.3",",6,06,","","","0",",,6,30,+","65.5",",,6,15,","33.9",",6,21,+","1696.9","2,,,6","","","7.3",",6","","","","","152.7",",,,6","0",",,,6","22.85",",6","29.76",",,,6","15.94",",,,6","2494",",,,6"
"USC00314144","1946-07","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","444.1","6","190.2",",6","19",",6","14",",6","9",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","9",",6","","","19460718",",,6","","","19460731","+,,6","19460731",",,6","19460726",",,6","8.9",",6,18,","","","0",",,6,31,+","110.2",",,6,31,","35.0",",6,26,","","","0.0","6","0.0",",6","","","","","612.6",",,,6","0",",,,6","24.47",",6","30.39",",,,6","18.55",",,,6","2025",",,,6"
"USC00314144","1946-08","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","612.1","6","168.0",",6","14",",6","9",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","5",",6","","","19460828",",,6","","","19460831","+,,6","19460808",",,6","19460819",",,6","10.6",",6,28,","","","0",",,6,31,+","83.8",",,6,08,","33.9",",6,19,","1261.6","1,,,6","0.0","6","0.0",",6","","","","","180.1",",,,6","0",",,,6","23.75",",6","29.87",",,,6","17.64",",,,6","1091",",,,6"
"USC00314144","1946-09","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","731.4","6","119.3",",6","11",",6","9",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","3",",6","","","19460901",",,6","","","19460930","+,,6","19460920",",,6","19460911",",,6","6.7",",6,01,","","","0",",,6,30,+","101.6",",,6,20,","35.0",",6,11,","1137.4","1,,,6","6.1","6","6.1",",6","","","","","250.8",",,,6","0",",,,6","22.11",",6","28.34",",,,6","15.87",",,,6","1580",",,,6"
"USC00314144","1946-10","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","754.5","6","23.1",",6","9",",6","5",",6","1",",6","","","0",",6","0",",6","1",",6","0",",6","29",",6","0",",6","","","19461002",",,6","","","19461031","+,,6","19461009",",,6","19461017",",,6","0.0",",6,02,","","","0",",,6,31,+","52.1",",,6,09,","31.1",",6,17,","842.7",",,,6","63.4","6","57.3",",6","","","","","88.2",",,,6","0",",,,6","17.23",",6","24.80",",,,6","9.65",",,,6","1680",",,,6"
"USC00314144","1946-11","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","766.4","6","11.9","1,6","6",",6","4",",6","1",",6","","","0",",6","0",",6","5",",6","0","1,6","21","1,6","0","1,6","","","19461124","+,,6","","","19461130","+,,6","19461108",",,6","19461101",",1,6","-4.4",",6,24,+","","","0",",,6,30,+","26.2",",,6,08,","28.3","1,6,01,","595.1",",,,6","188.2","6","124.8","1,6","","","","","69.6",",,,6","0",",,,6","14.29","1,6","22.14","1,,,6","6.43",",,,6","1268",",,,6"
"USC00314144","1946-12","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","768.3","6","1.9",",6","4",",6","4",",6","2",",6","","","0",",6","0",",6","14",",6","0",",6","11",",6","0",",6","","","19461203",",,6","","","19461231","+,,6","19461221",",,6","19461230",",,6","-9.4",",6,03,","","","0",",,6,31,+","29.5",",,6,21,","24.4",",6,30,","521.7",",,,6","466.9","6","278.7",",6","","","","","64.6",",,,6","0",",,,6","9.41",",6","17.78",",,,6","1.04",",,,6","2024",",,,6"
"USC00314144","1947-01","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","0.8","6","0.8",",6","15",",6","11",",6","0",",6","","","0",",6","0",",6","10",",6","0",",6","10",",6","0",",6","","","19470123",",,6","","","19470131","+,,6","19470119",",,6","19470130",",,6","-9.4",",6,23,","","","0",",,6,31,+","19.1",",,6,19,","23.9",",6,30,","451.0",",,,6","717.9","6","251.0",",6","","","","","97.9",",,,6","0",",,,6","10.26",",6","16.54",",,,6","3.99",",,,6","2420",",,,6"
"USC00314144","1947-02","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","0.8","6","0.0",",6","3",",6","3",",6","0",",6","","","0",",6","0",",6","25",",6","0",",6","0",",6","0",",6","","","19470206",",,6","","","19470228","+,,6","19470221",",,6","19470219","+,,6","-12.8",",6,06,","","","0",",,6,28,+","11.9",",,6,21,","20.0",",6,19,+","642.7",",,,6","1119.3","6","401.4",",6","","","","","19.8",",,,6","0",",,,6","4.00",",6","12.78",",,,6","-4.78",",,,6","2756",",,,6"
"USC00314144","1947-03","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","0.8","6","0.0",",6","11",",6","7",",6","3",",6","","","0",",6","0",",6","16",",6","0",",6","1",",6","0",",6","","","19470304",",,6","","","19470331","+,,6","19470308",",,6","19470315",",,6","-9.4",",6,04,","","","0",",,6,31,+","37.8",",,6,08,","21.7",",6,15,","841.0","1,,,6","1480.3","6","361.0",",6","","","","","138.0",",,,6","0",",,,6","6.69",",6","13.62",",,,6","-0.24",",,,6","3445",",,,6"
"USC00314144","1947-04","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","19.7","6","18.9","1,6","10",",6","9",",6","0",",6","","","0",",6","0","1,6","1","1,6","0","1,6","25","1,6","0","1,6","","","19470401",",1,6","","","19470430","+,,6","19470409",",,6","19470408",",1,6","-1.7","1,6,01,","","","0",",,6,30,+","17.0",",,6,09,","29.4","1,6,08,","1385.3",",,,6","1559.4","6","79.1","1,6","","","","","81.2",",,,6","0",",,,6","16.26","1,6","23.81","1,,,6","8.70","1,,,6","3414",",,,6"
"USC00314144","1947-05","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","116.9","6","97.2",",6","6",",6","6",",6","0",",6","","","0",",6","0",",6","2",",6","0",",6","28",",6","2",",6","","","19470511",",,6","","","19470531","+,,6","19470522",",,6","19470520","+,,6","-2.2",",6,11,","","","0",",,6,31,+","15.2",",,6,22,","32.8",",6,20,+","1719.5",",,,6","1603.2","6","43.8",",6","","","","","38.8",",,,6","0",",,,6","20.05",",6","27.51",",,,6","12.60",",,,6","3251",",,,6"
"USC00314144","1947-06","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","245.3","6","128.4","1,6","6",",6","6",",6","0",",6","","","0",",6","0","1,6","0","1,6","0",",6","30",",6","5",",6","","","19470601",",1,6","","","19470630","+,,6","19470604",",,6","19470610","+,,6","3.3","1,6,01,","","","0",",,6,30,+","22.9",",,6,04,","34.4",",6,10,+","1857.0",",,,6","1612.5","6","9.3",",6","","","","","76.2",",,,6","0",",,,6","22.43","1,6","29.55",",,,6","15.31","1,,,6","2316",",,,6"
"USC00314144","1947-07","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","402.7","6","157.4",",6","14",",6","9",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","2",",6","","","19470704",",,6","","","19470731","+,,6","19470711",",,6","19470731",",,6","8.3",",6,04,","","","0",",,6,31,+","46.5",",,6,11,","33.3",",6,31,","1629.8","3,,,6","0.0","6","0.0",",6","","","","","176.4",",,,6","0",",,,6","23.41",",6","29.59",",,,6","17.23",",,,6","2037",",,,6"
"USC00314144","1947-08","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","589.1","6","186.4",",6","16",",6","12",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","5",",6","","","19470812",",,6","","","19470831","+,,6","19470825",",,6","19470818","+,,6","12.2",",6,12,","","","0",",,6,31,+","64.0",",,6,25,","32.8",",6,18,+","1415.3","1,,,6","0.0","6","0.0",",6","","","","","159.7",",,,6","0",",,,6","24.35",",6","30.95",",,,6","17.74",",,,6","1228",",,,6"
"USC00314144","1947-09","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","733.4","6","144.3","1,6","17",",6","13",",6","2",",6","","","0",",6","0",",6","0",",6","0","1,6","29","1,6","6","1,6","","","19470930",",,6","","","19470930","+,,6","19470924",",,6","19470907","+,1,6","6.7",",6,30,","","","0",",,6,30,+","65.5",",,6,24,","33.3","1,6,07,+","1159.6","2,,,6","12.8","6","12.8","1,6","","","","","252.0",",,,6","0",",,,6","22.94","1,6","28.90","1,,,6","16.98",",,,6","2003",",,,6"
"USC00314144","1947-10","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","785.0","6","51.6",",6","5",",6","5",",6","3",",6","","","0",",6","0",",6","1",",6","0",",6","29",",6","0",",6","","","19471002",",,6","","","19471031","+,,6","19471015",",,6","19471020",",,6","-1.1",",6,02,","","","0",",,6,31,+","59.7",",,6,15,","30.0",",6,20,","745.8","2,,,6","50.5","6","37.7",",6","","","","","153.4",",,,6","0",",,,6","18.78",",6","25.33",",,,6","12.23",",,,6","1628","1,,,6"
"USC00314144","1947-11","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","787.0","6","2.0",",6","10",",6","9",",6","1",",6","","","0",",6","0",",6","12",",6","0",",6","5",",6","0",",6","","","19471129",",,6","","","19471130","+,,6","19471112",",,6","19471104",",,6","-5.6",",6,29,","","","0",",,6,30,+","41.1",",,6,12,","26.1",",6,04,","466.2","2,,,6","292.8","6","242.3",",6","","","","","130.4",",,,6","0",",,,6","10.32",",6","17.10",",,,6","3.54",",,,6","",""
"USC00314144","1947-12","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","787.0","6","0.0",",6","10",",6","9",",6","1",",6","","","0",",6","0",",6","24",",6","0",",6","4",",6","0",",6","","","19471202",",,6","","","19471231","+,,6","19471216",",,6","19471209",",,6","-7.8",",6,02,","","","0",",,6,31,+","41.1",",,6,16,","24.4",",6,09,","407.8","1,,,6","660.1","6","367.3",",6","","","","","116.6",",,,6","0",",,,6","6.49",",6","14.47",",,,6","-1.50",",,,6","2016",",,,6"
"USC00314144","1948-01","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","0.0","0","0.0",",6","12",",6","7",",6","2",",6","","","","","0",",6","26",",6","0",",6","1",",6","0",",6","","","19480119","+,,6","","","","","19480124",",,6","19480110",",,6","-11.1",",6,19,+","","","","","46.5",",,6,24,","21.1",",6,10,","410.8","2,,,6","1122.7","0","462.6",",6","","","","","160.0",",,,6","","","3.41",",6","10.19",",,,6","-3.37",",,,6","3005",",,,6"
"USC00314144","1948-02","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","0.3","0","0.3","2,6","9",",6","8",",6","2",",6","","","2",",6","0",",6","15",",6","2","2,6","6","2,6","0","2,6","","","19480203",",,6","","","19480210",",,6","19480210",",,6","19480229",",2,6","-8.9",",6,03,","","","51",",,6,10,","44.5",",,6,10,","25.6","2,6,29,","423.6","4,,,6","1421.1","0","298.4","2,6","","","","","168.3",",,,6","76",",,,6","7.45","2,6","13.50","2,,,6","1.40",",,,6","2803",",,,6"
"USC00314144","1948-03","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","27.0","0","26.7",",6","7",",6","4",",6","1",",6","","","","","0",",6","8",",6","0",",6","17",",6","1",",6","","","19480314",",,6","","","","","19480310",",,6","19480321",",,6","-7.2",",6,14,","","","","","45.2",",,6,10,","33.9",",6,21,","1177.4","1,,,6","1595.3","0","174.2",",6","","","","","103.4",",,,6","","","13.57",",6","20.95",",,,6","6.19",",,,6","3830",",,,6"
"USC00314144","1948-04","34.83583","-77.30306","14.3","HOFMANN FOREST, NC US","62.3","0","35.3",",6","8",",6","4",",6","0",",6","","","","","0",",6","2",",6","0",",6","27",",6","0",",6","","","19480403",",,6","","","","","19480415",",,6","19480426",",,6","-1.7",",6,03,","","","","","19.8",",,6,15,","31.7",",6,26,","1567.2",",,,6","1673.5","0","78.2",",6","","","","","48.0",",,,6","","","16.90",",6","25.50",",,,6","8.30",",,,6","3114",",,,6"
