"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00119021","1893-01","40.7831","-87.73719","191.1","WATSEKA PUBLIC WORKS, IL US","","","","","10","1,6","10","1,6","0","1,6","","","8",",6","","","","","","","","","","","","","","","","","18930119","+,,6","","","18930131","+,1,6","","","","","","","76",",,6,19,+","7.6","1,,6,31,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8","1,,,6","354",",,,6","","","","","",""
"USC00119021","1893-02","40.7831","-87.73719","191.1","WATSEKA PUBLIC WORKS, IL US","","","","","10",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","18930227",",,6","","","","","","","","","36.8",",,6,27,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169.9",",,,6","","","","","","","",""
"USC00119021","1893-03","40.7831","-87.73719","191.1","WATSEKA PUBLIC WORKS, IL US","","","","","","","","","","","","","1",",6","","","","","","","","","","","","","","","","","18930319",",,6","","","","","","","","","","","76",",,6,19,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76",",,,6","","","","","",""
"USC00119021","1893-04","40.7831","-87.73719","191.1","WATSEKA PUBLIC WORKS, IL US","","","","","11","2,6","10","2,6","3","2,6","","","0",",6","","","","","1",",6","1",",6","0",",6","","","","","","","18930428","+,,6","","","18930419",",2,6","18930407",",,6","","","","","0",",T,6,28,+","40.1","2,,6,19,","21.7",",6,07,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176.5","2,,,6","0",",T,,6","","","8.49",",,,6","",""
"USC00119021","1893-06","40.7831","-87.73719","191.1","WATSEKA PUBLIC WORKS, IL US","","","","","5",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","18930604",",,6","","","","","","","","","14.0",",,6,04,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3",",,,6","","","","","","","",""
"USC00119021","1894-11","40.7831","-87.73719","191.1","WATSEKA PUBLIC WORKS, IL US","","","","","3","1,6","1","1,6","0","1,6","","","0",",6","","","","","","","","","","","","","","","","","18941130",",,6","","","18941102",",1,6","","","","","","","20",",,6,30,","15.5","1,,6,02,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8","1,,,6","20",",,,6","","","","","",""
"USC00119021","1894-12","40.7831","-87.73719","191.1","WATSEKA PUBLIC WORKS, IL US","","","0.0","2,6","5",",6","4",",6","1",",6","","","","","1","1,6","23","1,6","7","2,6","0","2,6","0","2,6","","","18941228",",1,6","","","","","","","18941210",",,6","18941220",",2,6","-20.0","1,6,28,","","","","","26.2",",,6,10,","14.4","2,6,20,","","","","","","","526.0","2,6","","","","","","","","","","","","","","","","","","","","","44.0",",,,6","","","0.20","2,6","4.77","2,,,6","-4.36","1,,,6"
"USC00119021","1895-01","40.7831","-87.73719","191.1","WATSEKA PUBLIC WORKS, IL US","0.0","6","0.0",",6","4","2,6","4","2,6","0","2,6","","","","","6",",6","31",",6","17",",6","0",",6","0",",6","","","18950130","+,,6","","","","","","","18950121",",2,6","18950121",",,6","-23.3",",6,30,+","","","","","6.9","2,,6,21,","12.8",",6,21,","","","","","","","775.3",",6","","","","","","","","","","","","","","","","","","","","","22.2","2,,,6","","","-6.68",",6","-0.71",",,,6","-12.65",",,,6"
"USC00119021","1895-02","40.7831","-87.73719","191.1","WATSEKA PUBLIC WORKS, IL US","0.0","6","0.0",",6","","","","","","","","","0",",6","10",",6","26",",6","16",",6","0",",6","0",",6","","","18950208",",,6","","","18950227","+,,6","","","","","18950228",",,6","-27.8",",6,08,","","","0",",T,6,27,+","","","17.8",",6,28,","","","","","","","701.0",",6","","","","","","","","","","","","","","","","","","","","","","","0",",T,,6","-6.70",",6","-0.38",",,,6","-13.03",",,,6"
"USC00119021","1895-03","40.7831","-87.73719","191.1","WATSEKA PUBLIC WORKS, IL US","0.0","6","0.0","3,6","3",",6","2",",6","0",",6","","","","","0","3,6","24","3,6","4","3,6","3","3,6","0","3,6","","","18950305",",3,6","","","","","","","18950304",",,6","18950329",",3,6","-15.0","3,6,05,","","","","","7.1",",,6,04,","28.9","3,6,29,","","","","","","","442.8","3,6","","","","","","","","","","","","","","","","","","","","","13.5",",,,6","","","2.52","3,6","9.92","3,,,6","-4.88","3,,,6"
