"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00317640","1914-04","35.066667","-79.35","182.9","SANATORIUM, NC US","","","","","5",",6","4",",6","0",",6","","","0","2,6","1","2,6","","","","","","","","","19140410",",2,6","","","","","19140420",",,6","","","-0.6","2,6,10,","","","21.6",",,6,20,","","","","","","","38.1",",,,6","","","","","","","10.51","2,,,6"
"USC00317640","1914-06","35.066667","-79.35","182.9","SANATORIUM, NC US","","","","","8",",6","3",",6","1",",6","","","","","","","0",",6","30",",6","21",",6","","","","","","","","","19140616",",,6","19140625","+,,6","","","","","46.5",",,6,16,","38.3",",6,25,+","","","","","74.0",",,,6","","","","","32.99",",,,6","",""
"USC00317640","1914-07","35.066667","-79.35","182.9","SANATORIUM, NC US","","","","","5",",6","4",",6","1",",6","","","","","","","0","3,6","28","3,6","18","3,6","","","","","","","","","19140702",",,6","19140726",",3,6","","","","","25.4",",,6,02,","38.9","3,6,26,","","","","","33.4",",,,6","","","","","33.54","3,,,6","",""
"USC00317640","1914-08","35.066667","-79.35","182.9","SANATORIUM, NC US","","","246.1",",6","9",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","19140801",",,6","","","","","19140827",",,6","19140824",",,6","12.2",",6,01,","","","23.4",",,6,27,","35.0",",6,24,","","","0.0",",6","62.0",",,,6","","","26.27",",6","32.04",",,,6","20.51",",,,6"
"USC00317640","1914-09","35.066667","-79.35","182.9","SANATORIUM, NC US","","","","","8",",6","5",",6","1",",6","","","","","","","0",",6","28",",6","4",",6","","","","","","","","","19140925",",,6","19140902",",,6","","","","","31.2",",,6,25,","33.9",",6,02,","","","","","79.8",",,,6","","","","","26.81",",,,6","",""
"USC00317640","1914-10","35.066667","-79.35","182.9","SANATORIUM, NC US","","","37.1","1,6","6",",6","4",",6","1",",6","","","0","1,6","0","1,6","0",",6","24",",6","0",",6","","","19141028",",1,6","","","","","19141016",",,6","19141012",",,6","1.7","1,6,28,","","","26.7",",,6,16,","30.6",",6,12,","","","49.7",",6","67.0",",,,6","","","18.02","1,6","23.07",",,,6","12.97","1,,,6"
"USC00317640","1914-11","35.066667","-79.35","182.9","SANATORIUM, NC US","","","1.7",",6","6",",6","4",",6","0",",6","","","0",",6","6",",6","0",",6","11",",6","0",",6","","","19141121",",,6","","","","","19141114",",,6","19141103",",,6","-7.8",",6,21,","","","20.3",",,6,14,","27.2",",6,03,","","","204.4",",6","50.2",",,,6","","","11.58",",6","17.91",",,,6","5.24",",,,6"
"USC00317640","1914-12","35.066667","-79.35","182.9","SANATORIUM, NC US","","","","","10",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","19141225",",,6","","","","","","","33.8",",,6,25,","","","","","","","135.0",",,,6","","","","","","","",""
"USC00317640","1915-01","35.066667","-79.35","182.9","SANATORIUM, NC US","0.0","6","0.0","1,6","8",",6","5",",6","1",",6","","","0","1,6","17","1,6","0",",6","0",",6","0",",6","","","19150121",",1,6","","","","","19150112",",,6","19150118","+,,6","-5.6","1,6,21,","","","48.3",",,6,12,","17.8",",6,18,+","","","362.8",",6","125.1",",,,6","","","6.17","1,6","11.77",",,,6","0.58","1,,,6"
"USC00317640","1915-02","35.066667","-79.35","182.9","SANATORIUM, NC US","0.0","6","0.0",",6","7",",6","6",",6","1",",6","","","0",",6","11",",6","0",",6","2",",6","0",",6","","","19150207",",,6","","","","","19150202",",,6","19150215","+,,6","-5.6",",6,07,","","","29.2",",,6,02,","21.7",",6,15,+","","","264.8",",6","48.2",",,,6","","","8.88",",6","14.98",",,,6","2.77",",,,6"
