"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1KSBA0004","2007-06","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","11","2,N","10","2,N","4","2,N","0","2,N","20070630","+,2,N","20070610",",2,N","0","2,,N,30,+","62.2","2,,N,10,","234.4","2,,,N","0","2,,,N"
"US1KSBA0004","2007-07","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","6","1,N","4","1,N","1","1,N","0","1,N","20070731","+,1,N","20070712",",1,N","0","1,,N,31,+","58.4","1,,N,12,","80.8","1,,,N","0","1,,,N"
"US1KSBA0004","2007-08","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","7",",N","5",",N","0",",N","0",",N","20070831","+,,N","20070825",",,N","0",",,N,31,+","13.7",",,N,25,","52.9",",,,N","0",",,,N"
"US1KSBA0004","2007-09","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","3",",N","1",",N","0",",N","0",",N","20070930","+,,N","20070918",",,N","0",",,N,30,+","11.7",",,N,18,","14.3",",,,N","0",",,,N"
"US1KSBA0004","2007-10","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","7",",N","4",",N","0",",N","0",",N","20071031","+,,N","20071018",",,N","0",",,N,31,+","16.5",",,N,18,","46.2",",,,N","0",",,,N"
"US1KSBA0004","2007-11","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","1",",N","1",",N","0",",N","1",",N","20071124",",,N","20071124",",,N","76",",,N,24,","3.0",",,N,24,","3.0",",,,N","76",",,,N"
"US1KSBA0004","2007-12","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","7","2,N","5","2,N","1","2,N","0","2,N","20071231","+,2,N","20071212",",2,N","0","2,,N,31,+","47.2","2,,N,12,","92.5","2,,,N","0","2,,,N"
"US1KSBA0004","2008-01","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","1",",N","1",",N","0",",N","1",",N","20080131",",,N","20080131",",,N","76",",,N,31,","2.8",",,N,31,","2.8",",,,N","76",",,,N"
"US1KSBA0004","2008-02","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","4",",N","1",",N","0",",N","0",",N","20080229","+,,N","20080217",",,N","0",",,N,29,+","14.2",",,N,17,","16.8",",,,N","0",",,,N"
"US1KSBA0004","2008-03","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","3",",N","3",",N","0",",N","0",",N","20080331","+,,N","20080303",",,N","0",",,N,31,+","15.0",",,N,03,","31.5",",,,N","0",",,,N"
"US1KSBA0004","2008-04","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","9",",N","5",",N","1",",N","0",",N","20080430","+,,N","20080424",",,N","0",",,N,30,+","29.0",",,N,24,","59.4",",,,N","0",",,,N"
"US1KSBA0004","2008-05","37.284","-98.587901","458.1","MEDICINE LODGE 0.4 WSW, KS US","9","1,N","6","1,N","2","1,N","0","1,N","20080531","+,1,N","20080506",",1,N","0","1,,N,31,+","40.1","1,,N,06,","142.2","1,,,N","0","1,,,N"
