"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NJSM0066","2016-06","40.67335","-74.62358333","82.3","FAR HILLS 1.2 S, NJ US","8","3,N","6","3,N","1","3,N","","","","","20160629",",3,N","","","39.4","3,,N,29,","79.1","3,,,N","",""
"US1NJSM0066","2016-07","40.67335","-74.62358333","82.3","FAR HILLS 1.2 S, NJ US","10","3,N","7","3,N","1","3,N","","","","","20160731",",3,N","","","30.7","3,,N,31,","95.8","3,,,N","",""
"US1NJSM0066","2016-08","40.67335","-74.62358333","82.3","FAR HILLS 1.2 S, NJ US","9","2,N","7","2,N","0","2,N","","","","","20160812",",2,N","","","19.3","2,,N,12,","67.8","2,,,N","",""
"US1NJSM0066","2016-09","40.67335","-74.62358333","82.3","FAR HILLS 1.2 S, NJ US","8",",N","4",",N","0",",N","","","","","20160919",",,N","","","13.5",",,N,19,","34.1",",,,N","",""
"US1NJSM0066","2016-10","40.67335","-74.62358333","82.3","FAR HILLS 1.2 S, NJ US","7","1,N","5","1,N","0","1,N","","","","","20161028",",1,N","","","13.5","1,,N,28,","39.1","1,,,N","",""
"US1NJSM0066","2016-11","40.67335","-74.62358333","82.3","FAR HILLS 1.2 S, NJ US","5","5,N","4","5,N","0","5,N","","","","","20161130",",5,N","","","21.8","5,,N,30,","54.6","5,,,N","",""
"US1NJSM0066","2017-02","40.67335","-74.62358333","82.3","FAR HILLS 1.2 S, NJ US","","","","","","","","","","","","","","","","","55.5","2,a,,N","",""
"US1NJSM0066","2017-03","40.67335","-74.62358333","82.3","FAR HILLS 1.2 S, NJ US","","","","","","","","","","","","","","","","","93.4","2,a,,N","",""
"US1NJSM0066","2017-04","40.67335","-74.62358333","82.3","FAR HILLS 1.2 S, NJ US","15","1,N","8","1,N","0","1,N","","","","","20170407",",1,N","","","23.4","1,,N,07,","104.1","1,,,N","",""
"US1NJSM0066","2017-05","40.67335","-74.62358333","82.3","FAR HILLS 1.2 S, NJ US","13","5,N","10","5,N","1","5,N","","","","","20170505",",5,N","","","26.4","5,,N,05,","151.2","3,a,,N","",""
