"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00364778","1952-04","40.11903","-76.4265","109.7","LANDISVILLE 2 NW, PA US","","","4.2","1,0","14","3,0","11","3,0","1","3,0","0",",0","0",",0","0",",0","3",",0","0","1,0","6","1,0","0","1,0","","","19520412",",,0","19520430","+,,0","19520430","+,,0","","","19520428",",3,0","19520423",",1,0","-0.6",",0,12,","0",",,0,30,+","0",",,0,30,+","30.0","3,,0,28,","27.2","1,0,23,","","","","","221.1","1,0","","","","","214.7",",a,,0","0",",,,0","10.92","1,0","16.19","1,,,0","5.65",",,,0","",""
"USC00364778","1952-05","40.11903","-76.4265","109.7","LANDISVILLE 2 NW, PA US","","","5.1",",0","14",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","19520503",",,0","19520531","+,,0","19520531","+,,0","","","19520512",",,0","19520507",",,0","5.0",",0,03,","0",",,0,31,+","0",",,0,31,+","43.4",",,0,12,","28.3",",0,07,","","","","","107.1",",0","","","","","144.0",",,,0","0",",,,0","15.04",",0","20.50",",,,0","9.59",",,,0","",""
"USC00364778","1952-06","40.11903","-76.4265","109.7","LANDISVILLE 2 NW, PA US","","","122.5",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","7",",0","","","19520613","+,,0","19520630","+,,0","19520630","+,,0","","","19520602",",,0","19520627",",,0","9.4",",0,13,+","0",",,0,30,+","0",",,0,30,+","9.1",",,0,02,","37.2",",0,27,","","","","","12.8",",0","","","","","51.2",",,,0","0",",,,0","21.99",",0","28.11",",,,0","15.87",",,,0","",""
"USC00364778","1952-07","40.11903","-76.4265","109.7","LANDISVILLE 2 NW, PA US","","","194.4",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19520702",",,0","19520731","+,,0","19520731","+,,0","","","19520709",",,0","19520724","+,,0","10.0",",0,02,","0",",,0,31,+","0",",,0,31,+","53.8",",,0,09,","34.4",",0,24,+","","","0.0","0","0.0",",0","","","","","138.2",",,,0","0",",,,0","24.60",",0","30.33",",,,0","18.88",",,,0","",""
"USC00364778","1952-08","40.11903","-76.4265","109.7","LANDISVILLE 2 NW, PA US","","","131.9",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19520824",",,0","19520831","+,,0","19520831","+,,0","","","19520803",",,0","19520806","+,,0","9.4",",0,24,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,03,","31.7",",0,06,+","","","3.5","0","3.5",",0","","","","","98.9",",,,0","0",",,,0","22.47",",0","27.45",",,,0","17.49",",,,0","",""
"USC00364778","1952-09","40.11903","-76.4265","109.7","LANDISVILLE 2 NW, PA US","","","44.6",",0","5","2,0","5","2,0","2","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","","","19520928","+,,0","19520930","+,,0","19520930","+,,0","","","19520903",",2,0","19520914",",,0","6.7",",0,28,+","0",",,0,30,+","0",",,0,30,+","55.4","2,,0,03,","32.8",",0,14,","","","45.6","0","42.1",",0","","","","","192.5",",a,,0","0",",,,0","18.42",",0","24.73",",,,0","12.10",",,,0","",""
"USC00364778","1952-10","40.11903","-76.4265","109.7","LANDISVILLE 2 NW, PA US","","","0.0",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","8",",0","0",",0","","","19521026",",,0","19521031","+,,0","19521003",",,0","","","19521003",",,0","19521001",",,0","-6.7",",0,26,","0",",,0,31,+","0",",T,0,03,","23.1",",,0,03,","25.6",",0,01,","","","301.1","0","255.5",",0","","","","","36.5",",,,0","0",",T,,0","10.09",",0","16.95",",,,0","3.23",",,,0","",""
"USC00364778","1952-11","40.11903","-76.4265","109.7","LANDISVILLE 2 NW, PA US","","","0.0","1,0","8","2,0","5","2,0","1","2,0","1",",0","1",",0","0","1,0","14","1,0","2",",0","1",",0","0",",0","","","19521129",",1,0","19521130",",,0","19521130",",,0","","","19521121",",2,0","19521103",",,0","-9.4","1,0,29,","102",",,0,30,","102",",,0,30,","30.2","2,,0,21,","21.1",",0,03,","","","657.7","0","356.6",",0","","","","","125.2",",a,,0","102",",,,0","6.16","1,0","11.43",",,,0","0.89","1,,,0","",""
"USC00364778","1952-12","40.11903","-76.4265","109.7","LANDISVILLE 2 NW, PA US","","","0.0",",0","8",",0","6",",0","1",",0","4",",0","2",",0","0",",0","26",",0","2",",0","0",",0","0",",0","","","19521229","+,,0","19521203",",,0","19521203",",,0","","","19521211",",,0","19521211",",,0","-11.7",",0,29,+","127",",,0,03,","51",",,0,03,","43.2",",,0,11,","15.6",",0,11,","","","1206.7","0","549.0",",0","","","","","89.4",",,,0","76",",,,0","0.62",",0","4.77",",,,0","-3.53",",,,0","",""
"USC00364778","1953-01","40.11903","-76.4265","109.7","LANDISVILLE 2 NW, PA US","0.0","0","0.0",",0","13",",0","12",",0","1",",0","4","3,0","2","3,0","0",",0","24",",0","2",",0","0",",0","0",",0","","","19530130",",,0","19530108",",3,0","19530107",",3,0","","","19530109",",,0","19530125",",,0","-6.7",",0,30,","127","3,,0,08,","76","3,,0,07,","35.1",",,0,09,","18.9",",0,25,","","","1707.8","0","501.1",",0","","","","","116.1",",,,0","127","3,,,0","2.17",",0","6.25",",,,0","-1.92",",,,0","",""
