"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00418996","1942-02","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","3.4","3,0","11",",0","9",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0","3,0","10","3,0","0","3,0","","","19420227",",1,0","19420228","+,,0","19420228","+,,0","","","19420215",",,0","19420223",",3,0","-0.6","1,0,27,","0",",,0,28,+","0",",,0,28,+","22.6",",,0,15,","25.0","3,0,23,","","","","","143.5","3,0","","","","","93.1",",,,0","0",",,,0","12.77","3,0","18.27","3,,,0","7.27","1,,,0","",""
"USC00418996","1942-03","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","29.8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","24",",0","1",",0","","","19420303",",,0","19420331","+,,0","19420331","+,,0","","","19420301",",,0","19420313",",,0","-0.6",",0,03,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,01,","32.2",",0,13,","","","","","101.8",",0","","","","","51.6",",,,0","0",",,,0","16.01",",0","22.96",",,,0","9.05",",,,0","",""
"USC00418996","1942-04","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","72.6",",0","10",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","2","","19420402","+,,0","19420430","+,,0","19420430","+,,0","2","","19420420",",,0","19420422",",,0","3.9",",0,02,+","0",",,0,30,+","0",",,0,30,+","48.3",",,0,20,","30.6",",0,22,","","","","","23.1",",0","","","","","126.2",",,,0","0",",,,0","19.99",",0","25.52",",,,0","14.45",",,,0","",""
"USC00418996","1942-05","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","191.2",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","19420516",",,0","19420531","+,,0","19420531","+,,0","","","19420507",",,0","19420531",",,0","11.7",",0,16,","0",",,0,31,+","0",",,0,31,+","3.6",",,0,07,","33.9",",0,31,","","","","","0.0",",0","","","","","6.1",",,,0","0",",,,0","24.50",",0","30.38",",,,0","18.62",",,,0","",""
"USC00418996","1942-06","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","279.9",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","","","19420615","+,,0","19420630","+,,0","19420630","+,,0","9","","19420605",",,0","19420613",",,0","18.9",",0,15,+","0",",,0,30,+","0",",,0,30,+","39.9",",,0,05,","35.6",",0,13,","","","","","0.0",",0","","","","","117.4",",,,0","0",",,,0","27.66",",0","33.60",",,,0","21.72",",,,0","",""
"USC00418996","1942-07","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","285.8",",0","12","2,0","10","2,0","3","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","","","19420725",",,0","19420731","+,,0","19420731","+,,0","9","","19420704",",2,0","19420722",",,0","20.0",",0,25,","0",",,0,31,+","0",",,0,31,+","66.0","2,,0,04,","36.1",",0,22,","","","0.0","","0.0",",0","","","","","243.1",",a,,0","0",",,,0","27.55",",0","32.83",",,,0","22.28",",,,0","",""
"USC00418996","1942-08","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","","","11",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","19420815",",,0","19420831","+,,0","19420831","+,,0","","","19420822",",,0","","","21.7",",0,15,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,22,","","","","","","","","","","","","","156.9",",,,0","0",",,,0","","","","","23.01",",,,0","",""
"USC00418996","1942-09","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","218.2",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","19420927",",,0","19420930","+,,0","19420930","+,,0","2","","19420907",",,0","19420914","+,,0","7.2",",0,27,","0",",,0,30,+","0",",,0,30,+","34.3",",,0,07,","34.4",",0,14,+","","","","","6.7",",0","","","","","105.9",",,,0","0",",,,0","25.38",",0","31.24",",,,0","19.52",",,,0","",""
"USC00418996","1942-10","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","123.4",",0","3",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","19421031",",,0","19421031","+,,0","19421031","+,,0","","","19421028","+,,0","19421025",",,0","8.3",",0,31,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,28,+","33.3",",0,25,","","","","","1.4",",0","","","","","96.5",",,,0","0",",,,0","22.27",",0","29.81",",,,0","14.73",",,,0","",""
"USC00418996","1942-11","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","64.6",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","25",",0","0",",0","3","","19421123",",,0","19421130","+,,0","19421130","+,,0","","","19421103",",,0","19421105","+,,0","0.0",",0,23,","0",",,0,30,+","0",",,0,30,+","31.8",",,0,03,","30.6",",0,05,+","","","","","66.2",",0","","","","","81.2",",,,0","0",",,,0","18.28",",0","25.51",",,,0","11.05",",,,0","",""
"USC00418996","1942-12","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","5.1","3,0","1","4,0","1","4,0","1","4,0","0",",0","0",",0","0","3,0","3","3,0","0","3,0","20","3,0","0","3,0","","","19421217",",3,0","19421231","+,,0","19421231","+,,0","","","19421221",",4,0","19421203",",3,0","-0.6","3,0,17,","0",",,0,31,+","0",",,0,31,+","39.4","4,,0,21,","27.8","3,0,03,","","","","","127.0","3,0","","","","","78.5",",a,,0","0",",,,0","13.98","3,0","21.84","3,,,0","6.12","3,,,0","",""
"USC00418996","1943-01","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","13.6","0","13.6",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","16",",0","0",",0","1","","19430119",",,0","19430131","+,,0","19430131","+,,0","1","","19430126",",,0","19430123",",,0","-8.3",",0,19,","0",",,0,31,+","0",",,0,31,+","47.2",",,0,26,","27.2",",0,23,","","","","","199.5",",0","","","","","109.3",",,,0","0",",,,0","12.34",",0","18.82",",,,0","5.86",",,,0","",""
"USC00418996","1943-02","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","","","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19430228","+,,0","19430228","+,,0","","","19430217",",,0","","","","","0",",,0,28,+","0",",,0,28,+","33.5",",,0,17,","","","","","","","","","","","","","87.9",",,,0","0",",,,0","","","","","","","",""
"USC00418996","1943-03","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","18.0",",0","7","2,0","2","2,0","1","2,0","0",",0","0",",0","0",",0","4",",0","0",",0","20",",0","0",",0","","","19430303",",,0","19430331","+,,0","19430331","+,,0","","","19430325",",2,0","19430318",",,0","-6.1",",0,03,","0",",,0,31,+","0",",,0,31,+","63.5","2,,0,25,","27.8",",0,18,","","","","","119.4",",0","","","","","98.7",",a,,0","0",",,,0","15.06",",0","21.65",",,,0","8.47",",,,0","",""
"USC00418996","1943-04","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","88.9","4,0","2",",0","2",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","0","3,0","27","3,0","0","3,0","","","19430420",",4,0","19430430","+,,0","19430430","+,,0","","","19430417",",,0","19430430",",3,0","6.7","4,0,20,","0",",,0,30,+","0",",,0,30,+","38.6",",,0,17,","31.7","3,0,30,","","","","","6.9","3,0","","","","","45.5",",,,0","0",",,,0","21.41","4,0","28.00","3,,,0","14.81","4,,,0","",""
"USC00418996","1943-05","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","","","6","2,0","4","2,0","0","2,0","0",",0","0",",0","","","","","0",",0","31",",0","16",",0","","","","","19430531","+,,0","19430531","+,,0","","","19430524","+,2,0","19430527","+,,0","","","0",",,0,31,+","0",",,0,31,+","8.9","2,,0,24,+","33.9",",0,27,+","","","","","","","","","","","34.1",",a,,0","0",",,,0","","","31.89",",,,0","","","",""
"USC00418996","1943-06","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","286.7",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","30",",0","","","19430611",",,0","19430630","+,,0","19430630","+,,0","","","19430614",",,0","19430629",",,0","19.4",",0,11,","0",",,0,30,+","0",",,0,30,+","14.0",",,0,14,","35.6",",0,29,","","","","","0.0",",0","","","","","40.2",",,,0","0",",,,0","27.89",",0","33.48",",,,0","22.30",",,,0","",""
"USC00418996","1943-07","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","311.9",",0","","","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","19430728",",,0","19430731","+,,0","19430731","+,,0","","","","","19430725","+,,0","18.9",",0,28,","0",",,0,31,+","0",",,0,31,+","","","37.8",",0,25,+","","","0.0","0","0.0",",0","","","","","359.8",",a,,0","0",",,,0","28.40",",0","34.31",",,,0","22.48",",,,0","",""
"USC00418996","1943-08","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","317.7",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","19430826","+,,0","19430831","+,,0","19430831","+,,0","","","19430811",",,0","19430829","+,,0","20.6",",0,26,+","0",",,0,31,+","0",",,0,31,+","17.5",",,0,11,","36.1",",0,29,+","","","0.0","0","0.0",",0","","","","","29.2",",,,0","0",",,,0","28.58",",0","34.49",",,,0","22.67",",,,0","",""
"USC00418996","1943-09","29.4821","-95.6314","21.3","THOMPSONS 3 WSW, TX US","","","202.7",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","19430918","+,,0","19430930","+,,0","19430930","+,,0","","","19430917",",,0","19430906","+,,0","15.0",",0,18,+","0",",,0,30,+","0",",,0,30,+","20.3",",,0,17,","35.0",",0,06,+","","","0.0","0","0.0",",0","","","","","59.3",",,,0","0",",,,0","25.09",",0","30.68",",,,0","19.49",",,,0","",""
